id,bw,duration,packets,data_pkts,data_bytes,rexmit_pkts,rexmit_bytes,rtt_avg,rtt_min,rtt_max,stdev_rtt,rtt_count,reordering,ttl_min,ttl_max,max_seg_size,min_seg_size,win_max,win_min,rtx_RTO,rtx_FR,net_dup,flow_control,unnece_rtx_RTO,stallCount,qualityChanges,skippedFrames,fpsChanges,twitch_backend
150,5,60,24,5,1201,1,1,73.347133,72.8895,74.4095,0.682452,6,0,64,767.5,83.5,64256,64000,1,0,0,0,0,0,0,1,17,2,1.7.0-twitch.1-rc.1
151,0.75,60,19,8,2088,0,0,32.442792,28.409,45.3175,7.3260175,9,0,64,1289,55.5,64256,63360,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
152,1.25,60,10,4,2404,0,0,13.668158,13.295,13.856,0.253194,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
153,2,60,17,4,2315,0,0,14.030319,13.209,15.838,1.033153,5,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,2,1,5,1.7.0-twitch.1-rc.1
154,3,60,19,6,1290.5,3,89,70.7431855,70.568,71.0075,0.2063825,5,0,64,767.5,83.5,64256,64000,2,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
155,5,60,9,4,2397,0,0,13.556161,13.153,13.795,0.279741,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
156,0.75,60,13,4,2310,0,0,14.163517,13.251,16.241,1.187311,5,0,64,1448,80,64256,62720,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
157,1.25,60,11,4,2405,0,0,13.674658,13.184,14.237,0.456292,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
158,2,60,15,4,2413,0,0,13.561161,13.126,13.892,0.324068,4,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,3,52,7,1.7.0-twitch.1-rc.1
159,3,60,14,4,2317,0,0,14.116897,13.283,16.187,1.394237,4,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
160,5,60,10,4,2410,0,0,13.501912,13.108,13.813,0.351513,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
161,0.75,60,16,5,1249,0,0,71.871495,71.5395,72.2605,0.3668405,7,0,64,767.5,83.5,64256,64000,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
162,1.25,60,19,4,2312,0,0,13.99912,13.315,15.656,0.971274,5,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,1,0,2,1.7.0-twitch.1-rc.1
163,2,60,16,4,2409,0,0,13.537162,13.302,13.967,0.301866,4,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,2,0,7,1.7.0-twitch.1-rc.1
164,3,60,10,4,2401,0,0,13.650409,13.317,13.91,0.301644,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
165,5,60,23,8,1339,4,262,73.1897475,72.775,74.151,0.5473765,6,0,64,767.5,83.5,64256,63808,3,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
166,0.75,60,22,6,1540,0,0,13.634852,13.368,13.992,0.2938095,7,0,64,1029,72,64256,63360,0,0,0,0,0,0,0,2,0,2,1.7.0-twitch.1-rc.1
167,1.25,60,10,4,2403,0,0,13.652659,13.287,14.193,0.395397,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
168,2,60,13,4,2323,0,0,14.143646,13.256,15.864,1.180337,4,0,64,1448,80,64256,62720,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
169,3,60,15,4,2412,0,0,13.669158,13.336,13.991,0.338722,4,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,1,0,5,1.7.0-twitch.1-rc.1
170,5,60,16,4,2420,0,0,13.505662,13.264,13.878,0.269889,4,0,64,1448,80,64256,64128,0,0,0,0,0,0,0,1,2,1,1.7.0-twitch.1-rc.1
171,0.75,60,18,4,2316,0,0,14.068398,13.31,16.057,1.329899,4,0,64,1448,80,64256,62720,0,0,0,0,0,0,1,7,4,6,1.7.0-twitch.1-rc.1
172,1.25,60,11,4,2401,0,0,13.560661,13.143,13.816,0.308516,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
173,2,60,20,8,2083.5,0,0,30.1527635,28.387,34.8005,2.6865705,9,0,64,1282.5,55.5,64256,63360,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
174,3,60,14,4,2330,0,0,13.964321,13.212,15.784,1.039251,5,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
175,5,60,15,4,2403,0,0,13.382665,13.034,13.862,0.358767,4,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,1,7,8,1.7.0-twitch.1-rc.1
176,0.75,60,16,5,1249.5,0,0,71.878202,71.551,72.286,0.3606745,7,0,64,767.5,83.5,64256,64000,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
177,1.25,60,14,4,2318,0,0,14.113118,13.059,16.144,1.194029,5,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
178,2,60,10,4,2399,0,0,13.61941,13.26,13.874,0.27848,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
179,3,60,15,4,2410,0,0,13.649659,13.362,13.807,0.202694,4,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
180,5,60,35,11,973,7,437,48.0335276666667,47.7796666666667,48.686,0.383018333333333,8,0,64,540.666666666667,84.6666666666667,64256,63952,6,0,0,0,0,0,0,1,81,3,1.7.0-twitch.1-rc.1
181,0.75,60,11,4,2406,0,0,13.647909,13.49,14.019,0.249217,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
182,1.25,60,10,4,2410,0,0,13.662158,13.356,13.924,0.302616,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
183,2,60,15,4,2331,0,0,14.749631,13.385,17.784,2.04339,4,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
184,3,60,15,5,1246,0,0,71.84412,71.5835,72.108,0.248585,7,0,64,767.5,83.5,64256,64000,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
185,5,60,16,4,2437,0,0,13.470913,13.17,13.707,0.245793,4,0,64,1448,80,64256,64128,0,0,0,0,0,0,0,1,187,5,1.7.0-twitch.1-rc.1
186,0.75,60,13,4,2312,0,0,13.99292,13.176,16.179,1.238567,5,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
187,1.25,60,10,4,2419,0,0,13.767406,13.28,14.071,0.356959,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
188,2,60,56,17,1241.8,0,0,55.8990618,55.5836,56.2266,0.2670848,25,0,64,625.2,50.6,64256,63539.2,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
189,3,60,13,4,2312,0,0,14.154717,13.404,16.245,1.183332,5,0,64,1448,80,64256,62720,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
190,5,60,53,10,4374,0,0,19.644647,13.368,35.355,10.421803,11,0,64,1428.5,80,64256,63552,0,0,0,0,0,0,0,1,0,3,1.7.0-twitch.1-rc.1
191,0.75,60,11,4,2416,0,0,13.647409,13.302,14.015,0.297218,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
192,1.25,60,234,26,9899,0,0,53.7684956666667,52.343,55.009,0.943471666666667,30,0,64,978.666666666667,82.3333333333333,64256,63530.6666666667,0,0,0,0,0,0,1,4,6,7,1.7.0-twitch.1-rc.1
193,2,60,13,4,2420,0,0,13.61966,13.16,14.292,0.496913,4,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,3,34,10,1.7.0-twitch.1-rc.1
194,3,60,11,4,2409,0,0,13.636409,13.3,13.988,0.281216,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
195,5,60,14,4,2320,0,0,13.681126,12.911,15.555,1.070793,5,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
196,0.75,60,10,4,2403,0,0,13.58591,13.29,14.09,0.355639,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
197,1.25,60,11,4,2409,0,0,13.643909,13.303,14.116,0.341688,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
198,2,60,13,4,2319,0,0,14.086718,13.415,15.887,1.041972,5,0,64,1448,80,64256,62720,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
199,3,60,22,5,1251,2,2,71.681461,71.3955,72.0345,0.2028615,6,0,64,767.5,83.5,64256,64000,2,0,0,0,0,0,0,1,2,7,1.7.0-twitch.1-rc.1
200,5,60,10,4,2412,0,0,13.61066,13.104,14.005,0.453317,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
201,0.75,60,14,4,2317,0,0,14.062919,13.202,16.169,1.221045,5,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
202,1.25,60,10,4,2401,0,0,13.579411,13.163,13.855,0.334612,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
203,2,60,15,5,1244,0,0,72.8850445,72.4655,73.168,0.3362185,7,0,64,767.5,83.5,64256,64000,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
204,3,60,13,4,2325,0,0,14.147146,13.23,15.873,1.17553,4,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
205,5,60,15,4,2407,0,0,13.731157,13.436,14.351,0.420045,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,2,1,1.7.0-twitch.1-rc.1
206,0.75,60,16,4,2403,0,0,13.301667,13.039,13.612,0.259842,4,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,3,28,5,1.7.0-twitch.1-rc.1
207,1.25,60,22,6,1335,1,269,73.026859,72.548,74.112,0.64769,8,0,64,767.5,83.5,64256,64000,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
208,2,60,10,4,2417,0,0,13.436664,13.186,13.818,0.292011,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
209,3,60,15,4,2420,0,0,13.58566,13.278,14.019,0.325223,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,2,64,5,1.7.0-twitch.1-rc.1
210,5,60,42,12,1567,0,0,37.5316256666667,37.111,38.4793333333333,0.544146,17,0,64,828,47.3333333333333,64256,63317.3333333333,0,0,0,0,0,0,0,1,6,4,1.7.0-twitch.1-rc.1
211,0.75,60,10,4,2408,0,0,13.683408,13.127,14.03,0.415346,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
212,1.25,60,10,4,2409,0,0,13.414665,13.027,13.764,0.301986,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
213,2,60,20,4,2320,0,0,14.026719,13.21,15.777,1.003521,5,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,1,0,6,1.7.0-twitch.1-rc.1
214,3,60,10,4,2409,0,0,13.494413,13.247,13.806,0.244864,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
215,5,60,10,4,2403,0,0,13.829154,13.311,14.331,0.485297,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
216,0.75,60,13,4,2314,0,0,13.931121,13.166,15.905,1.140383,5,0,64,1448,80,64256,62720,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
217,1.25,60,15,4,2401,0,0,13.645909,13.253,13.961,0.313961,4,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,1,0,5,1.7.0-twitch.1-rc.1
218,2,60,157,23,5408.25,0,0,53.45624425,50.12125,62.93,5.47733425,27,0,64,1012.5,69.5,64256,63168,0,0,0,0,0,0,1,6,18,10,1.7.0-twitch.1-rc.1
219,3,60,233,42,9455.2,0,0,16.227883,13.3056,31.527,5.7929496,45,0,64,1415.2,80,64256,62848,0,0,0,0,0,0,0,2,0,5,1.7.0-twitch.1-rc.1
220,5,60,10,4,2409,0,0,13.676158,13.19,14.021,0.356756,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
221,0.75,60,13,4,2402,0,0,13.477163,13.097,13.925,0.347909,4,0,64,1448,80,64256,64128,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
222,1.25,60,21,7,1290,2,174,72.192753,71.699,72.986,0.4721245,7,0,64,767.5,83.5,64256,64000,2,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
223,2,60,15,4,2405,0,0,13.339167,13.097,13.668,0.24702,4,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,2,0,6,1.7.0-twitch.1-rc.1
224,3,60,10,4,2403,0,0,13.468163,13.181,13.881,0.305201,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
225,5,60,14,4,2324,0,0,13.774325,13.084,15.671,1.072994,5,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
226,0.75,60,53,11,3105.33333333333,1,1399,13.8516796666667,13.1956666666667,14.7753333333333,0.716388,12,0,64,1150,253.333333333333,64256,63568,0,0,0,0,1,0,0,4,1,4,1.7.0-twitch.1-rc.1
227,1.25,60,15,4,2415,0,0,13.434164,13.264,13.796,0.244367,4,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,2,3,7,1.7.0-twitch.1-rc.1
228,2,60,14,4,2315,0,0,13.802724,13.174,15.77,1.10408,5,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
229,3,60,16,5,1244,0,0,70.9186085,70.6135,71.3565,0.3599165,7,0,64,767.5,83.5,64256,64000,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
230,5,60,15,4,2406,0,0,13.404165,13.242,13.724,0.226759,4,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,1,2,1,1.7.0-twitch.1-rc.1
231,0.75,60,18,4,2316,0,0,13.738725,13.104,15.716,1.110048,5,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,5,13,6,1.7.0-twitch.1-rc.1
232,1.25,60,10,4,2409,0,0,13.59116,13.44,13.842,0.182438,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
233,2,60,1146,75,3291.64705882353,2,218,45.8715877058824,45.4371176470588,46.6908235294118,0.432179529411765,103,0,64,487.764705882353,127.705882352941,589071.058823529,62508.2352941176,0,0,0,0,2,0,0,4,0,5,1.7.0-twitch.1-rc.1
234,3,60,18,4,2328,0,0,13.718526,13.069,15.686,1.107072,5,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,4,51,4,1.7.0-twitch.1-rc.1
235,5,60,15,4,2405,0,0,13.294918,12.911,13.848,0.394726,4,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,1,4,1,1.7.0-twitch.1-rc.1
236,0.75,60,10,4,2412,0,0,13.471663,13.202,13.905,0.317153,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
237,1.25,60,23,6,1242,1,87,71.7423195,71.403,72.7725,0.557958,7,0,64,767.5,83.5,64256,63424,1,0,0,0,0,0,0,2,29,4,1.7.0-twitch.1-rc.1
238,2,60,16,4,2398,0,0,13.420164,13.292,13.763,0.22917,4,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,2,1,5,1.7.0-twitch.1-rc.1
239,3,60,11,4,2397,0,0,13.662658,13.355,14.094,0.34678,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
240,5,60,23,8,2048,0,0,31.7340655,28.662,41.454,5.4772055,10,0,64,1289,55.5,64256,63360,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
241,0.75,60,17,4,2408,0,0,13.833654,13.552,14.175,0.260032,4,0,64,1448,80,64256,64128,0,0,0,0,0,0,0,2,0,2,1.7.0-twitch.1-rc.1
242,1.25,60,10,4,2408,0,0,13.579411,13.223,14.032,0.363418,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
243,2,60,14,4,2320,0,0,14.087318,13.179,16.085,1.171355,5,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
244,3,60,16,5,1247.5,0,0,71.757165,71.4355,72.179,0.3607915,7,0,64,767.5,83.5,64256,64128,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
245,5,60,15,4,2405,0,0,13.460913,13.198,13.975,0.349663,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,1,3,1.7.0-twitch.1-rc.1
246,0.75,60,53,10,4302,0,0,14.6517665,13.3645,16.6015,1.4815695,11,0,64,1421,80,64256,63488,0,0,0,0,0,0,0,3,3,3,1.7.0-twitch.1-rc.1
247,1.25,60,10,4,2402,0,0,13.665908,13.319,14.195,0.423539,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
248,2,60,17,5,1246.5,0,0,74.342037,73.978,74.789,0.3898455,7,0,64,767.5,83.5,64256,64000,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
249,3,60,14,4,2310,0,0,14.160117,13.128,16.685,1.435069,5,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
250,5,60,10,4,2396,0,0,13.647909,13.322,14.184,0.39788,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
251,0.75,60,10,4,2402,0,0,13.497663,13.321,13.952,0.303628,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
252,1.25,60,275,30,12115.3333333333,0,0,53.7186136666667,52.065,63.2526666666667,2.342467,34,0,64,993.666666666667,82.3333333333333,64256,63274.6666666667,0,0,0,0,0,0,1,2,0,4,1.7.0-twitch.1-rc.1
253,2,60,10,4,2405,0,0,13.655409,13.436,13.772,0.150555,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
254,3,60,14,4,2310,0,0,14.00712,13.321,15.831,1.02923,5,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
255,5,60,42,12,1597,0,0,37.1112883333333,36.8473333333333,37.5523333333333,0.284439333333333,16,0,64,828,47.3333333333333,64256,63530.6666666667,0,0,0,0,0,0,0,1,271,6,1.7.0-twitch.1-rc.1
256,0.75,60,10,4,2399,0,0,13.749906,13.237,14.254,0.539048,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
257,1.25,60,18,4,2321,0,0,14.033519,13.234,16.127,1.182474,5,0,64,1448,80,64256,62720,0,0,0,0,0,0,0,2,2,3,1.7.0-twitch.1-rc.1
258,2,60,15,4,2399,0,0,13.423914,13.045,13.768,0.301818,4,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,2,1,5,1.7.0-twitch.1-rc.1
259,3,60,15,5,1247.5,0,0,73.2393235,72.9985,73.514,0.2461805,7,0,64,767.5,83.5,64256,64000,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
260,5,60,18,4,2333,0,0,13.826923,13.232,15.737,1.070234,5,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,1,12,4,1.7.0-twitch.1-rc.1
261,0.75,60,11,4,2409,0,0,13.520412,13.314,13.785,0.227815,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
262,1.25,60,11,4,2399,0,0,13.558911,13.152,13.892,0.349824,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
263,2,60,40,15,1171.25,8,438,49.39132625,46.31175,60.3105,6.09195275,12,0,64,684.75,71.25,64256,63676,7,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
264,3,60,10,4,2408,0,0,13.661158,13.418,13.884,0.196037,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
265,5,60,10,4,2406,0,0,13.697658,13.438,14.006,0.259296,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
266,0.75,60,20,4,2319,0,0,13.99132,13.215,15.856,1.062894,5,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,3,1,5,1.7.0-twitch.1-rc.1
267,1.25,60,15,5,1246.5,0,0,72.962208,72.625,73.238,0.295132,7,0,64,767.5,83.5,64256,64000,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
268,2,60,11,4,2405,0,0,13.627909,13.224,14.003,0.398816,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
269,3,60,20,4,2313,0,0,13.941921,13.177,15.747,1.027189,5,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,2,71,6,1.7.0-twitch.1-rc.1
270,5,60,10,4,2406,0,0,13.475663,13.152,13.778,0.267615,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
271,0.75,60,16,6,1292,1,87,73.1492615,72.995,73.2925,0.1162935,6,0,64,767.5,83.5,64256,64000,1,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
272,1.25,60,14,4,2327,0,0,13.828123,13.002,15.662,1.071964,5,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
273,2,60,10,4,2415,0,0,13.703157,13.205,14.122,0.37769,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
274,3,60,13,4,2399,0,0,13.436664,13.153,13.968,0.362742,4,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,2,49,5,1.7.0-twitch.1-rc.1
275,5,60,19,5,1202.5,0,0,73.2270855,72.72,74.3255,0.6798485,8,0,64,767.5,83.5,64256,64000,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
276,0.75,60,112,18,5967.33333333333,1,1406,15.7494356666667,13.0853333333333,28.08,5.32834866666667,18,0,64,1421,80,82560,62890.6666666667,0,0,0,0,1,0,0,3,2,9,1.7.0-twitch.1-rc.1
277,1.25,60,10,4,2404,0,0,13.60741,13.358,14.246,0.426895,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
278,2,60,14,4,2319,0,0,13.908922,13.167,15.903,1.143688,5,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
279,3,60,10,4,2405,0,0,13.716157,13.176,15.005,0.862578,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
280,5,60,10,4,2406,0,0,13.692408,13.115,14.109,0.455597,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
281,0.75,60,14,4,2328,0,0,13.924722,13.285,15.869,1.090702,5,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
282,1.25,60,10,4,2401,0,0,13.492413,13.23,13.815,0.256336,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
283,2,60,15,4,2401,0,0,13.415415,13.145,13.779,0.265304,4,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,1,2,6,1.7.0-twitch.1-rc.1
284,3,60,13,4,2325,0,0,14.109718,13.246,16.094,1.13221,5,0,64,1448,80,64256,62720,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
285,5,60,19,8,2090.5,0,0,33.5661195,28.573,50.913,9.8097395,9,0,64,1289,55.5,64256,63360,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
286,0.75,60,16,5,1242,0,0,74.1643765,73.8955,74.4085,0.2497585,7,0,64,767.5,83.5,64256,64000,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
287,1.25,60,14,4,2315,0,0,14.042119,13.076,16.058,1.201168,5,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
288,2,60,10,4,2404,0,0,13.536662,13.112,14.051,0.396428,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
289,3,60,15,4,2400,0,0,13.696908,13.342,14.062,0.294785,4,0,64,1448,80,64256,63488,0,0,0,0,0,0,0,2,0,5,1.7.0-twitch.1-rc.1
290,5,60,301,43,15182.6666666667,0,0,54.9992823333333,51.9826666666667,69.0376666666667,5.55490766666667,44,0,64,984,67.6666666666667,74965.3333333333,63402.6666666667,0,0,0,0,0,0,0,2,115,7,1.7.0-twitch.1-rc.1
291,0.75,60,10,4,2401,0,0,13.721157,13.323,14.164,0.375465,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
292,1.25,60,10,4,2401,0,0,13.729657,13.312,14.002,0.294255,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
293,2,60,13,4,2329,0,0,14.190716,13.57,16.097,1.077147,5,0,64,1448,80,64256,62720,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
294,3,60,16,5,1249,0,0,74.2988725,74.0265,74.624,0.2735115,7,0,64,767.5,83.5,64256,64000,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
295,5,60,10,4,2416,0,0,13.547411,13.084,13.891,0.384362,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
296,0.75,60,14,4,2321,0,0,14.01365,13.108,15.957,1.311314,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
297,1.25,60,9,4,2401,0,0,13.720157,13.345,14.017,0.299762,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
298,2,60,10,4,2414,0,0,13.417915,13.064,13.811,0.309051,4,0,64,1448,80,64256,63872,0,0,0,0,0,0,0,1,0,1,1.7.0-twitch.1-rc.1
